# ----------------------------------------,
# Todos os dados do website,
# Audience Overview,
# 20160101-20200503,
# ----------------------------------------,
,
Day,Sessions
2/11/20,"69,978"
2/12/20,"69,150"
2/13/20,"66,955"
2/14/20,"57,158"
2/15/20,"34,042"
2/16/20,"38,188"
2/17/20,"72,054"
2/18/20,"74,024"
2/19/20,"72,211"
2/20/20,"65,811"
2/21/20,"53,864"
2/22/20,"29,664"
2/23/20,"28,667"
2/24/20,"40,013"
2/25/20,"42,509"
2/26/20,"63,149"
2/27/20,"74,057"
2/28/20,"67,741"
2/29/20,"44,523"
3/1/20,"48,044"
3/2/20,"79,718"
3/3/20,"81,055"
3/4/20,"80,666"
3/5/20,"77,662"
3/6/20,"65,974"
3/7/20,"41,936"
3/8/20,"46,176"
3/9/20,"81,954"
3/10/20,"85,699"
3/11/20,"82,595"
3/12/20,"77,864"
3/13/20,"65,105"
3/14/20,"40,307"
3/15/20,"45,773"
3/16/20,"70,497"
3/17/20,"67,535"
3/18/20,"64,434"
3/19/20,"64,625"
3/20/20,"60,771"
3/21/20,"46,017"
3/22/20,"48,439"
3/23/20,"75,305"
3/24/20,"81,084"
3/25/20,"83,432"
3/26/20,"86,619"
3/27/20,"81,659"
3/28/20,"62,827"
3/29/20,"63,710"
3/30/20,"101,457"
3/31/20,"100,118"
4/1/20,"97,921"
4/2/20,"99,779"
4/3/20,"88,630"
4/4/20,"61,273"
4/5/20,"62,887"
4/6/20,"113,044"
4/7/20,"109,423"
4/8/20,"99,651"
4/9/20,"85,889"
4/10/20,"66,009"
4/11/20,"60,825"
4/12/20,"59,161"
4/13/20,"107,178"
4/14/20,"111,427"
4/15/20,"110,272"
4/16/20,"107,588"
4/17/20,"96,678"
4/18/20,"69,372"
4/19/20,"71,312"
4/20/20,"104,683"
4/21/20,"89,035"
4/22/20,"109,665"
4/23/20,"107,411"
4/24/20,"93,009"
4/25/20,"72,959"
4/26/20,"71,985"
4/27/20,"117,846"
4/28/20,"118,977"
4/29/20,"117,629"
4/30/20,"108,524"
5/1/20,"79,873"
5/2/20,"71,335"
5/3/20,"76,240"
